post_id,total_reactions,top_reactions
2591110221000526,43,"Haha,Like,Love"
2591109017667313,0,
2591103637667851,44,"Like,Haha,Sad"
2591100094334872,9,"Angry,Like,Wow"
2591099724334909,0,
2591097327668482,0,
2591092147669000,7,Like
2591089911002557,4,"Like,Love"
2591088187669396,9,"Like,Love,Haha"
2591083734336508,1,Like
2588902151221333,1,Haha
2588900251221523,102,"Like,Love"
2588899111221637,59,"Like,Love,Angry"
2588898787888336,170,"Like,Haha,Love"
2588898591221689,25,"Like,Love"
2588896647888550,137,"Like,Love"
2588895767888638,17,"Like,Sad"
2588892774555604,25,"Like,Sad"
2588886174556264,303,"Like,Haha,Love"
2588880871223461,0,
2588878867890328,7,"Like,Love"
2588878317890383,301,"Like,Haha,Love"
2588876694557212,15,"Like,Wow"
2588870011224547,1,Like
2588869267891288,11,"Like,Sad"
2588867944558087,1,Like
2588866687891546,8,"Like,Haha"
2588865577891657,1,Like
2588864644558417,15,"Like,Haha,Love"
2588864087891806,0,
2588863714558510,83,"Like,Haha"
2588861114558770,0,
2588860394558842,3,Like
2588854894559392,24,"Like,Love,Haha"
2588851141226434,77,"Like,Love"
2587420111369537,746,"Like,Haha,Sad"
2587417921369756,49,"Haha,Like,Angry"
2587416504703231,434,"Like,Haha,Love"
2587414758036739,89,"Like,Haha,Love"
2587414444703437,4,"Like,Wow,Sad"
2587412921370256,34,"Like,Haha,Sad"
2587412308036984,137,"Like,Haha,Love"
2587410574703824,142,"Like,Haha,Wow"
2587409748037240,93,"Like,Haha,Love"
2587405248037690,4,"Like,Sad"
2587404534704428,7,Like
2587402144704667,48,"Like,Sad"
2587399101371638,127,"Like,Haha,Love"
2587398154705066,0,
2587397704705111,2,"Like,Sad"
2587396278038587,16,"Like,Sad,Love"
2587391551372393,7,Like
2587390571372491,64,"Haha,Like,Love"
2587390044705877,0,
2587388664706015,16,"Like,Sad"
2587387588039456,0,
2587387461372802,0,
2587384994706382,2,"Like,Wow"
2587384528039762,9,"Like,Love,Haha"
2587383304706551,0,
2587382194706662,1,Wow
2587381258040089,1,Like
2587380984706783,2,Haha
2587380318040183,3,Like
2587379564706925,0,
2587379148040300,0,
2587378294707052,1,Sad
2587378034707078,0,
2585558001555748,4,Haha
2585557854889096,11,"Like,Love,Wow"
2585555361556012,91,"Like,Love,Haha"
2585554408222774,0,
2585553641556184,197,"Like,Wow,Love"
2585553068222908,4,"Like,Haha"
2585550561556492,0,
2585549518223263,0,
2585530098225205,0,
2585527328225482,1,Haha
2585526764892205,22,"Love,Like"
2585525041559044,0,
2585524924892389,10,"Like,Sad,Haha"
2585524884892393,3,"Like,Sad"
2585503134894568,165,"Like,Haha,Love"
2585499958228219,14,"Like,Love"
2585499041561644,112,"Like,Haha,Love"
2585497901561758,28,"Like,Haha,Love"
2585488801562668,2,"Like,Love"
2585486191562929,2,Like
2585485194896362,1,Like
2585287158249499,0,
2585284948249720,0,
2585284481583100,210,"Like,Love"
2585281641583384,0,
2585279128250302,1,Wow
2585276411583907,0,
2585275628250652,0,
2585275138250701,8,"Like,Haha"
2585272204917661,0,
2585269858251229,15,Like
2585268468251368,21,"Like,Love,Haha"
2585264908251724,0,
2585264368251778,0,
2585262771585271,16,"Sad,Like"
2585262131585335,1,Love
2585260314918850,0,
2585258798252335,31,"Love,Like,Haha"
2585258644919017,2,Like
2585257718252443,41,"Like,Haha,Sad"
2585257298252485,0,
2585257178252497,0,
2585256688252546,6,"Like,Love"
2585252064919675,7,"Like,Love,Haha"
2585248094920072,1,Like
2585247941586754,2,"Like,Love"
2585246568253558,6,"Like,Haha,Sad"
2585245024920379,0,
2580654445379437,1,Like
2580652602046288,2,"Like,Haha"
2580650568713158,8,Like
2580650195379862,57,"Like,Sad,Wow"
2580647682046780,5,Like
2580645342047014,14,"Love,Like,Haha"
2580644038713811,9,"Like,Love"
2580643925380489,18,"Like,Love,Wow"
2580642495380632,5,"Like,Sad"
2580639412047607,62,"Like,Haha,Love"
2580638722047676,32,"Like,Haha,Wow"
2580638445381037,2,Like
2580633438714871,56,"Like,Love"
2580626382048910,0,
2578695852241963,12,"Like,Love,Haha"
2578684762243072,13,"Love,Like,Wow"
2578683912243157,1,Like
2578678402243708,54,"Like,Angry,Haha"
2578677415577140,150,"Like,Love,Haha"
2578677232243825,196,"Like,Love,Haha"
2578676612243887,3,Love
2578675818910633,189,"Like,Haha,Love"
2578675145577367,14,"Sad,Love"
2578672998910915,69,"Sad,Angry,Like"
2578664012245147,200,"Like,Haha,Love"
2578663722245176,15,"Like,Haha"
2578661065578775,3,"Haha,Like"
2578655815579300,72,"Haha,Like,Love"
2574655105979371,39,"Like,Love"
2572816516163230,377,"Like,Angry,Love"
2572814802830068,38,"Like,Sad,Love"
2572812019497013,5,Like
2572811299497085,0,
2572809772830571,41,"Like,Haha"
2572809552830593,54,"Like,Haha,Love"
2572808589497356,200,"Like,Haha,Love"
2572808326164049,195,"Like,Haha,Love"
2572788599499355,2,"Like,Love"
2572788216166060,22,"Like,Haha"
2572786992832849,0,
2572786612832887,4,"Like,Haha"
2572783392833209,9,"Like,Haha"
2572782302833318,5,"Love,Like"
2572782129500002,3,Like
2572781386166743,2,"Like,Haha"
2572780392833509,10,"Like,Haha"
2572777002833848,27,"Like,Love"
2572776686167213,0,
2572775436167338,0,
2572774676167414,4,"Like,Love"
2572774369500778,1,Sad
2572773949500820,2,Haha
2572773619500853,9,"Like,Love"
2572768452834703,0,
2572767456168136,18,"Like,Love"
2572765722834976,1,Like
2571504626294419,6,Like
2571502392961309,2,Like
2571497286295153,8,"Like,Love"
2571495286295353,984,"Like,Love,Wow"
2571494002962148,21,"Like,Love,Haha"
2571145102997038,37,"Haha,Like"
2571143692997179,15,"Like,Haha,Wow"
2571143252997223,3,Like
2571143002997248,5,"Like,Love"
2571142132997335,1,Sad
2571141879664027,203,"Like,Haha,Sad"
2571140336330848,0,
2571122592999289,1,Love
2571121742999374,0,
2571121459666069,6,"Like,Love"
2571119659666249,4,"Like,Haha"
2571119189666296,13,"Like,Sad,Haha"
2571117336333148,5,Like
2571117082999840,13,"Like,Haha"
2571116752999873,0,
2571114209666794,15,Like
2571113636333518,0,
2569158126529069,9,"Like,Love,Haha"
2569156186529263,1,Love
2569154783196070,1,Like
2398419050269645,2,Like
